0,1,2,3,4,5,6,7,8,9,10,11,12
40294,24,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,0
40295,30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,42,1
40296,58,?,Bachelors,13,Widowed,?,Unmarried,Female,27828,0,50,1
40297,19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,28,0
40298,65,State-gov,7th-8th,4,Widowed,Other-service,Other-relative,Female,0,0,24,0
40299,52,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Tech-support,Husband,Male,0,0,60,1
40300,17,Private,10th,6,Never-married,Handlers-cleaners,Own-child,Male,0,0,20,0
40301,27,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,22,0
40302,53,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
40303,24,Private,Bachelors,13,Never-married,Sales,Not-in-family,Female,0,0,40,0
40304,37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
40305,34,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,18,0
40306,40,Local-gov,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,Male,8614,0,50,1
40307,49,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
40308,86,Private,Masters,14,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
40309,49,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Female,15024,0,60,1
40310,43,Self-emp-not-inc,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,60,0
40311,47,Private,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,Female,0,0,35,0
40312,32,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,1
40313,30,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,0
40314,25,Local-gov,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,0
40315,42,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
40316,60,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,65,0
40317,46,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,4386,0,38,1
40318,39,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,1
40319,28,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Male,0,1887,70,1
40320,26,Private,10th,6,Never-married,Craft-repair,Not-in-family,Male,0,0,55,0
40321,27,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
40322,59,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,Male,0,0,40,0
40323,64,State-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,0
40324,90,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Male,2964,0,12,0
40325,51,Private,Some-college,10,Divorced,Sales,Not-in-family,Female,0,0,45,1
40326,36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,2002,40,0
40327,39,Private,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Unmarried,Female,0,0,40,0
40328,30,?,HS-grad,9,Never-married,?,Own-child,Male,0,0,25,0
40329,47,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
40330,32,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
40331,24,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,0
40332,23,Private,HS-grad,9,Never-married,Sales,Own-child,Male,0,0,30,0
40333,62,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,20,0
40334,48,?,Some-college,10,Married-civ-spouse,?,Wife,Female,0,0,20,0
40335,62,?,12th,8,Divorced,?,Not-in-family,Male,0,0,40,0
40336,35,Self-emp-not-inc,Bachelors,13,Separated,Craft-repair,Not-in-family,Male,0,0,65,0
40337,27,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Male,0,0,40,0
40338,49,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,35,0
40339,18,Private,10th,6,Never-married,Sales,Not-in-family,Male,0,0,20,0
40340,19,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,30,0
40341,63,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
40342,54,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,40,0
40343,24,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,1
40344,61,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,1
40345,50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,48,1
40346,36,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
40347,21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,50,0
40348,38,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,99999,0,50,1
40349,30,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,Male,0,0,40,0
40350,22,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Male,2907,0,40,0
40351,33,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,52,0
40352,39,Local-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,38,1
40353,42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,1
40354,47,?,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,40,0
40355,42,Local-gov,Bachelors,13,Divorced,Transport-moving,Not-in-family,Male,0,0,33,0
40356,29,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
40357,35,Private,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,55,0
40358,23,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,30,0
40359,28,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,0
40360,34,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,Female,0,0,40,0
40361,40,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
40362,67,Self-emp-not-inc,HS-grad,9,Widowed,Other-service,Not-in-family,Female,0,0,30,0
40363,49,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,0
40364,34,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
40365,60,?,Bachelors,13,Married-civ-spouse,?,Husband,Male,0,0,40,0
40366,26,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Male,2463,0,35,0
40367,25,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,0
40368,40,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,Female,1831,0,30,0
40369,56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,0
40370,35,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Male,0,1887,45,1
40371,54,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,2051,40,0
40372,25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,3325,0,40,0
40373,28,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
40374,31,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,0
40375,45,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
40376,52,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,5013,0,40,0
40377,39,Self-emp-not-inc,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,50,0
40378,19,Private,HS-grad,9,Never-married,Sales,Not-in-family,Male,0,0,40,0
40379,23,Private,12th,8,Never-married,Adm-clerical,Unmarried,Male,0,0,40,0
40380,23,Private,7th-8th,4,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
40381,52,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,40,1
40382,33,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,1
40383,35,Private,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,Female,0,0,50,0
40384,58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
40385,61,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,1
40386,39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,99999,0,70,1
40387,38,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
40388,59,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,1887,40,1
40389,41,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Male,0,0,50,1
40390,27,?,9th,5,Separated,?,Unmarried,Female,0,0,50,0
40391,19,Private,11th,7,Never-married,Transport-moving,Other-relative,Male,0,0,10,0
40392,22,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,20,0
40393,59,Private,Assoc-acdm,12,Widowed,Exec-managerial,Unmarried,Female,0,0,40,0
40394,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,3103,0,45,1
40395,31,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,Male,0,0,43,0
40396,18,Private,11th,7,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,0
40397,20,Private,Some-college,10,Never-married,Sales,Own-child,Female,0,0,35,0
40398,28,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Male,0,0,60,0
40399,28,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,30,0
40400,49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
40401,38,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,1
40402,19,Private,HS-grad,9,Never-married,Sales,Own-child,Male,0,0,20,0
40403,43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,7298,0,40,1
40404,28,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,40,1
40405,41,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,24,0
40406,50,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,65,1
40407,46,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Male,0,0,40,0
40408,20,Private,Some-college,10,Never-married,Farming-fishing,Own-child,Male,0,0,40,0
40409,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
40410,28,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Female,0,0,50,0
40411,37,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,Female,0,0,40,0
40412,46,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,1902,50,1
40413,66,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
40414,35,?,Some-college,10,Married-civ-spouse,?,Own-child,Female,0,0,40,0
40415,38,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,50,1
40416,25,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Male,0,0,45,0
40417,55,Federal-gov,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,40,1
40418,48,Local-gov,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Male,0,1902,40,0
40419,56,Private,Some-college,10,Widowed,Craft-repair,Unmarried,Female,0,0,38,0
40420,47,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,0
40421,55,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
40422,41,State-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,0
40423,47,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,65,1
40424,40,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Male,6849,0,43,0
40425,41,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
40426,21,Private,Some-college,10,Never-married,Sales,Own-child,Female,0,0,20,0
40427,52,Private,HS-grad,9,Never-married,Sales,Not-in-family,Male,0,0,40,0
40428,62,Private,Doctorate,16,Divorced,Prof-specialty,Unmarried,Male,15020,0,50,1
40429,46,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,45,1
40430,21,?,Some-college,10,Never-married,?,Own-child,Male,0,0,20,0
40431,35,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,0
40432,29,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Own-child,Female,0,0,40,0
40433,21,Private,10th,6,Married-civ-spouse,Other-service,Husband,Male,3908,0,40,0
40434,35,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,Male,0,0,50,0
40435,46,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,50,1
40436,70,?,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,40,0
40437,35,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,1902,40,1
40438,34,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,Male,0,0,60,0
40439,21,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,30,0
40440,29,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,0
40441,41,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
40442,51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
40443,22,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
40444,47,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,0
40445,42,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,65,1
40446,19,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,40,0
40447,46,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Male,15024,0,40,1
40448,23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,0
40449,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
40450,58,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Female,0,0,40,0
40451,41,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,50,1
40452,50,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,1
40453,77,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Female,0,0,10,0
40454,27,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Male,0,0,60,0
40455,29,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,0
40456,54,Private,Preschool,1,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
40457,39,State-gov,Some-college,10,Separated,Prof-specialty,Unmarried,Female,0,0,37,0
40458,32,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,Male,0,0,50,0
40459,36,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,0
40460,24,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,Female,0,0,20,0
40461,50,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,Male,7688,0,45,1
40462,32,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Not-in-family,Male,0,0,65,0
40463,26,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,0
40464,49,?,Bachelors,13,Divorced,?,Own-child,Female,0,0,40,0
40465,38,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,42,0
40466,47,Private,Bachelors,13,Widowed,Craft-repair,Unmarried,Female,6497,0,40,0
40467,31,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
40468,38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,55,0
40469,50,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
40470,18,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,0
40471,59,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
40472,56,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,1
40473,34,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Male,0,0,50,0
40474,32,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,0
40475,29,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Male,0,0,35,0
40476,29,?,Some-college,10,Divorced,?,Own-child,Male,0,0,40,0
40477,42,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,0,45,1
40478,37,Private,Some-college,10,Divorced,Other-service,Unmarried,Female,0,0,40,0
40479,36,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,0
40480,59,Private,Masters,14,Widowed,Exec-managerial,Not-in-family,Female,0,0,40,1
40481,32,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,99999,0,50,1
40482,52,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,56,1
40483,29,State-gov,HS-grad,9,Never-married,Other-service,Not-in-family,Male,0,0,40,0
40484,39,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Female,14084,0,35,1
40485,39,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Male,0,0,40,0
40486,69,Private,Bachelors,13,Widowed,Exec-managerial,Not-in-family,Female,2346,0,15,0
40487,43,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,35,0
40488,39,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,1628,48,0
40489,19,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,30,0
40490,60,Local-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
40491,51,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,3137,0,40,0
40492,75,Private,Some-college,10,Widowed,Prof-specialty,Not-in-family,Female,0,0,8,0
40493,37,State-gov,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,Female,5455,0,40,0
40494,24,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,40,0
40495,20,Private,11th,7,Never-married,Other-service,Own-child,Male,594,0,20,0
40496,58,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,70,0
40497,21,State-gov,Masters,14,Never-married,Transport-moving,Own-child,Male,0,0,15,0
40498,28,Private,HS-grad,9,Separated,Protective-serv,Other-relative,Male,0,0,40,0
40499,40,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
40500,45,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,0
40501,40,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,Female,15024,0,40,1
40502,41,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Female,0,0,40,0
40503,58,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,Female,0,0,40,0
40504,44,Local-gov,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,7688,0,40,1
40505,26,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,65,0
40506,29,Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,Male,0,0,45,0
40507,45,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
40508,23,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,Male,0,0,40,0
40509,39,State-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
40510,45,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,40,1
40511,51,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,40,1
40512,22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,0
40513,67,?,7th-8th,4,Divorced,?,Not-in-family,Male,0,0,3,0
40514,28,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,0
40515,23,Private,Some-college,10,Never-married,Other-service,Unmarried,Female,0,0,25,0
40516,33,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,35,0
40517,37,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,Male,0,0,43,0
40518,19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
40519,90,?,1st-4th,2,Widowed,?,Not-in-family,Female,0,0,40,0
40520,35,Private,11th,7,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,0
40521,62,Private,7th-8th,4,Divorced,Tech-support,Unmarried,Female,0,0,38,0
40522,20,?,Some-college,10,Never-married,?,Own-child,Female,0,0,15,0
40523,25,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Male,0,0,40,0
40524,21,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,Male,0,0,40,0
40525,32,Private,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,35,0
40526,32,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,5013,0,45,0
40527,70,Local-gov,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Female,0,0,12,0
40528,65,?,10th,6,Married-civ-spouse,?,Husband,Male,9386,0,50,1
40529,57,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
40530,31,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
